nct_id,text_sha256,split,label,source,labeled_at,assisted,method,panel_outcome
NCT06122480,b3ff9dfacaf5a4c4e2dd6c6fbdd9556a0a9d41d6560d91208478e5eb7db6bea2,dev,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06207786,3592976325639bd9c1e533b6b29171c0b12b9c575e420f4c5223660dd3128eee,test,funding,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06210243,5e88933c3cb40132031eb6523d8886c86f36983a44162df7eba1e9259bff4253,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06333522,e77a23934f863b22fc5c3a7bea103eb12f1b68d9e2ca8038c45ed7a5166ebc52,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06420908,10eff444b230600dd658296cedf21ff4bd2d6af149c37cac70dcaa0b4e99c155,test,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06455475,aceb52ef75fdd70d9c2ca39048c4c7f0793a6f5a68e2b99418916936a77b9fcb,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06485752,b5b2c846265228ebda3d59171776acd5473f41f288596d85cab4a0e1d81c75fc,dev,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06496477,2d19a5615388ca9e3a3113d0f214bde2fe503ea28e61982e1a96448a1f11fb75,dev,accrual,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06516510,f6e9640f11fea4d308dde657d45457c4c769b1c4e42f8da6fd0122739dd805b8,dev,efficacy,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,majority
NCT06536309,406327eecc7641167237706e13b65e739c83dd68b5f94d117b1411742b551b5e,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06780033,97d2b211d1eb85c3daee248e80214d7cc6a149dcd0acea268bc117b2e3fda1ac,test,business,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06832423,dd91246ef488c000320d118f380c0d0b52f9be35e0f5353f717f5b3367eac112,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06833281,80a0adc20dfed2be9a825a51ac984e12fb97ce5b07f9c496d77f07d6bacb3e20,test,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT06916143,50632adce1fd65807c26483fa78a81a64a7fccbc12e525d6aca2559240871fcc,dev,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT07018804,aa59460014aa70be2d09c7e108480f50caf5a51c5854d9387d402fa02e5c77f8,test,administrative,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,unanimous
NCT07462390,8e3bdf5d9a603644c132b3b39229fa25702ce53f507c638488feaa6558019224,dev,other,ctgov-api-v2 pulled 2026-09-23,2026-09-23T15:16:41+00:00,false,model-panel-v1,majority
